date,state,deaths_new,deaths_bid,deaths_unvax,deaths_pvax,deaths_fvax,deaths_boost,deaths_tat
2021-05-22,Negeri Sembilan,1,0,3,0,0,0,1
2021-05-22,Pahang,2,1,1,0,0,0,3
2021-05-22,Perak,3,0,0,0,0,0,1
2021-05-22,Perlis,0,0,1,0,0,0,0
2021-05-22,Penang,0,0,6,0,0,0,0
2021-05-22,Sabah,0,0,3,0,0,0,0
2021-05-22,Sarawak,2,0,4,0,0,0,1
2021-05-22,Selangor,21,8,24,1,0,0,5
2021-05-22,Terengganu,0,0,0,0,0,0,0
2021-05-22,Kuala Lumpur,10,1,14,0,0,0,2
2021-05-22,Labuan,0,0,0,0,0,0,0
2021-05-22,Putrajaya,0,0,0,0,0,0,0
2021-05-23,Johor,8,0,8,0,0,0,1
2021-05-23,Kedah,4,0,5,1,0,0,1
2021-05-23,Kelantan,1,1,6,0,0,0,3
2021-05-23,Melaka,6,0,2,0,0,0,1
2021-05-23,Negeri Sembilan,2,1,3,0,0,0,1
2021-05-23,Pahang,0,0,2,0,0,0,0
2021-05-23,Perak,0,0,2,0,0,0,0
2021-05-23,Perlis,1,0,0,0,0,0,1
2021-05-23,Penang,6,1,2,0,0,0,2
2021-05-23,Sabah,2,0,0,0,0,0,1
2021-05-23,Sarawak,3,0,5,0,0,0,1
2021-05-23,Selangor,14,2,22,2,0,0,2
2021-05-23,Terengganu,0,0,3,0,0,0,0
2021-05-23,Kuala Lumpur,2,1,4,1,0,0,3
2021-05-23,Labuan,0,0,1,0,0,0,0
2021-05-23,Putrajaya,0,0,0,0,0,0,0
2021-05-24,Johor,11,1,8,1,0,0,1
2021-05-24,Kedah,4,0,5,1,0,0,1
2021-05-24,Kelantan,0,0,1,0,0,0,0
2021-05-24,Melaka,6,1,5,0,0,0,1
2021-05-24,Negeri Sembilan,3,0,1,0,0,0,2
2021-05-24,Pahang,3,1,2,0,0,0,1
2021-05-24,Perak,1,1,1,0,0,0,1
2021-05-24,Perlis,0,0,0,0,0,0,0
2021-05-24,Penang,6,1,4,0,0,0,1
2021-05-24,Sabah,0,0,2,0,0,0,0
2021-05-24,Sarawak,3,0,6,1,0,0,1
2021-05-24,Selangor,16,0,22,0,0,0,2
2021-05-24,Terengganu,2,0,0,0,0,0,1
2021-05-24,Kuala Lumpur,5,0,6,0,0,0,2
2021-05-24,Labuan,1,0,0,0,0,0,1
2021-05-24,Putrajaya,0,0,0,0,0,0,0
2021-05-25,Johor,10,0,8,2,0,0,1
2021-05-25,Kedah,6,0,14,0,0,0,1
2021-05-25,Kelantan,3,0,3,0,0,0,4
2021-05-25,Melaka,2,0,1,0,0,0,1
2021-05-25,Negeri Sembilan,2,0,5,0,0,0,1
2021-05-25,Pahang,1,1,0,0,0,0,3
2021-05-25,Perak,3,0,6,0,0,0,0
2021-05-25,Perlis,0,0,0,0,0,0,0
2021-05-25,Penang,3,1,1,0,0,0,1
2021-05-25,Sabah,3,1,0,0,0,0,3
2021-05-25,Sarawak,6,1,6,0,0,0,1
2021-05-25,Selangor,15,0,19,1,0,0,2
2021-05-25,Terengganu,1,0,0,0,0,0,2
2021-05-25,Kuala Lumpur,5,0,8,0,0,0,6
2021-05-25,Labuan,0,0,0,0,0,0,0
2021-05-25,Putrajaya,0,0,0,0,0,0,0
2021-05-26,Johor,8,0,7,0,0,0,1
2021-05-26,Kedah,8,0,7,1,0,0,1
2021-05-26,Kelantan,0,0,8,1,0,0,0
2021-05-26,Melaka,3,1,4,0,0,0,2
2021-05-26,Negeri Sembilan,2,0,12,1,0,0,2
2021-05-26,Pahang,1,0,2,0,0,0,2
2021-05-26,Perak,5,0,3,0,0,0,1
2021-05-26,Perlis,0,0,0,0,0,0,0
2021-05-26,Penang,0,0,4,0,0,0,0
2021-05-26,Sabah,1,0,2,0,0,0,2
2021-05-26,Sarawak,2,0,3,0,0,0,1
2021-05-26,Selangor,24,7,19,2,0,0,3
2021-05-26,Terengganu,0,0,3,0,0,0,0
2021-05-26,Kuala Lumpur,9,0,10,2,0,0,4
2021-05-26,Labuan,0,0,0,0,0,0,0
2021-05-26,Putrajaya,0,0,0,0,0,0,0
2021-05-27,Johor,7,0,8,1,0,0,1
2021-05-27,Kedah,2,0,4,0,0,0,1
2021-05-27,Kelantan,5,0,5,0,0,0,5
2021-05-27,Melaka,1,0,0,0,0,0,1
2021-05-27,Negeri Sembilan,5,0,9,0,0,0,1
2021-05-27,Pahang,0,0,1,0,0,0,0
2021-05-27,Perak,1,0,0,1,0,0,2
2021-05-27,Perlis,0,0,0,0,0,0,0
2021-05-27,Penang,3,0,4,0,0,0,1
2021-05-27,Sabah,1,0,2,0,0,0,1
2021-05-27,Sarawak,9,2,6,1,0,0,2
2021-05-27,Selangor,19,1,13,3,0,0,2
2021-05-27,Terengganu,1,0,1,0,0,0,1
2021-05-27,Kuala Lumpur,5,0,4,0,0,0,3
2021-05-27,Labuan,0,0,0,0,0,0,0
2021-05-27,Putrajaya,0,0,0,0,0,0,0
2021-05-28,Johor,4,0,16,0,0,0,1
2021-05-28,Kedah,5,0,8,0,0,0,1
2021-05-28,Kelantan,2,1,7,0,0,0,4
2021-05-28,Melaka,3,0,6,0,0,0,2
2021-05-28,Negeri Sembilan,8,0,7,1,0,0,1
2021-05-28,Pahang,0,0,3,0,0,0,0
2021-05-28,Perak,3,0,2,0,0,0,5
2021-05-28,Perlis,0,0,0,0,0,0,0
2021-05-28,Penang,2,0,4,1,0,0,1
2021-05-28,Sabah,1,0,1,0,0,0,1
2021-05-28,Sarawak,4,0,6,0,0,0,1
2021-05-28,Selangor,19,1,30,0,0,0,2
2021-05-28,Terengganu,2,0,4,0,0,0,1
2021-05-28,Kuala Lumpur,6,1,6,1,0,0,3
2021-05-28,Labuan,2,0,2,0,0,0,0
2021-05-28,Putrajaya,0,0,0,0,0,0,0
2021-05-29,Johor,14,1,7,0,0,0,1
2021-05-29,Kedah,8,0,8,0,0,0,1
2021-05-29,Kelantan,2,0,7,0,0,0,2
2021-05-29,Melaka,2,0,3,0,0,0,1
2021-05-29,Negeri Sembilan,8,0,7,0,0,0,1
2021-05-29,Pahang,3,1,0,0,0,0,3
2021-05-29,Perak,1,0,0,0,0,0,1
2021-05-29,Perlis,0,0,0,0,0,0,0
2021-05-29,Penang,5,0,4,0,0,0,1
2021-05-29,Sabah,4,1,3,0,0,0,1
2021-05-29,Sarawak,5,0,0,0,0,0,1
2021-05-29,Selangor,27,5,20,0,0,0,3
2021-05-29,Terengganu,4,0,6,0,0,0,0
2021-05-29,Kuala Lumpur,14,1,8,0,0,0,3
2021-05-29,Labuan,1,0,1,1,0,0,0
2021-05-29,Putrajaya,0,0,0,0,0,0,0
2021-05-30,Johor,12,3,12,0,0,0,2
2021-05-30,Kedah,13,0,11,0,0,0,1
2021-05-30,Kelantan,0,0,6,0,0,0,0
2021-05-30,Melaka,4,1,2,0,0,0,1
2021-05-30,Negeri Sembilan,15,1,9,0,0,0,1
2021-05-30,Pahang,1,0,1,1,0,0,2
2021-05-30,Perak,1,0,2,1,0,0,3
2021-05-30,Perlis,0,0,0,0,0,0,0
2021-05-30,Penang,5,1,3,0,0,0,2
2021-05-30,Sabah,2,0,2,1,0,0,1
2021-05-30,Sarawak,3,1,10,1,0,0,3
2021-05-30,Selangor,15,1,32,0,0,0,2
2021-05-30,Terengganu,4,0,0,2,0,0,2
2021-05-30,Kuala Lumpur,3,0,11,0,0,0,1
2021-05-30,Labuan,1,0,2,0,0,0,1
2021-05-30,Putrajaya,0,0,0,0,0,0,0
2021-05-31,Johor,12,1,11,0,0,0,1
2021-05-31,Kedah,6,0,10,1,0,0,0
2021-05-31,Kelantan,5,1,2,0,0,0,5
2021-05-31,Melaka,3,1,7,0,0,0,3
2021-05-31,Negeri Sembilan,5,0,6,1,0,0,2
2021-05-31,Pahang,4,0,1,0,0,0,2
2021-05-31,Perak,0,0,3,0,0,0,0
2021-05-31,Perlis,0,0,0,0,0,0,0
2021-05-31,Penang,3,1,0,0,0,0,1
2021-05-31,Sabah,2,0,3,0,0,0,0
2021-05-31,Sarawak,8,1,9,1,0,0,1
2021-05-31,Selangor,15,1,26,2,0,0,2
2021-05-31,Terengganu,0,0,2,0,0,0,0
2021-05-31,Kuala Lumpur,1,0,7,0,0,0,4
2021-05-31,Labuan,3,2,3,2,0,0,1
2021-05-31,Putrajaya,0,0,0,0,0,0,0
2021-06-01,Johor,8,0,11,0,0,0,1
2021-06-01,Kedah,3,0,6,0,0,0,1
2021-06-01,Kelantan,5,1,6,0,0,0,3
2021-06-01,Melaka,4,0,0,0,0,0,1
2021-06-01,Negeri Sembilan,2,0,8,1,0,0,1
2021-06-01,Pahang,1,0,3,0,0,0,1
2021-06-01,Perak,2,0,0,0,0,0,1
2021-06-01,Perlis,0,0,0,0,0,0,0
2021-06-01,Penang,1,0,2,0,0,0,3
2021-06-01,Sabah,1,0,6,0,0,0,1
2021-06-01,Sarawak,7,1,1,1,0,0,1
2021-06-01,Selangor,28,2,24,5,0,0,3
2021-06-01,Terengganu,2,0,3,0,0,0,2
2021-06-01,Kuala Lumpur,6,0,12,1,0,0,2
2021-06-01,Labuan,1,1,4,0,0,0,1
2021-06-01,Putrajaya,0,0,0,0,0,0,0
2021-06-02,Johor,11,0,12,0,0,0,1
2021-06-02,Kedah,10,0,1,0,0,0,2
2021-06-02,Kelantan,12,0,8,0,0,0,7
2021-06-02,Melaka,5,1,5,0,0,0,2
2021-06-02,Negeri Sembilan,14,0,12,1,0,0,1
2021-06-02,Pahang,3,0,2,0,0,0,1
2021-06-02,Perak,2,0,2,0,0,0,2
2021-06-02,Perlis,0,0,0,0,0,0,0
2021-06-02,Penang,1,0,2,0,0,0,3
2021-06-02,Sabah,2,0,2,0,0,0,2
2021-06-02,Sarawak,4,1,3,0,0,0,1
2021-06-02,Selangor,29,6,23,0,0,0,4
2021-06-02,Terengganu,5,0,3,0,0,0,3
2021-06-02,Kuala Lumpur,18,1,8,1,0,0,5
2021-06-02,Labuan,8,1,2,0,0,0,1
2021-06-02,Putrajaya,2,0,0,0,0,0,25
2021-06-03,Johor,14,1,20,0,0,0,1
2021-06-03,Kedah,4,0,5,0,0,0,2
2021-06-03,Kelantan,8,2,7,0,0,0,3
2021-06-03,Melaka,2,0,4,0,0,0,2
2021-06-03,Negeri Sembilan,6,0,7,0,0,0,1
2021-06-03,Pahang,2,0,3,0,0,0,1
2021-06-03,Perak,1,0,3,0,0,0,1
2021-06-03,Perlis,0,0,1,0,0,0,0
2021-06-03,Penang,4,0,3,1,0,0,2
2021-06-03,Sabah,7,0,4,0,0,0,1
2021-06-03,Sarawak,8,0,8,0,0,0,1
2021-06-03,Selangor,27,3,31,2,0,0,3
2021-06-03,Terengganu,6,1,2,0,0,0,1
2021-06-03,Kuala Lumpur,14,2,7,0,0,0,4
2021-06-03,Labuan,0,0,2,0,0,0,0
2021-06-03,Putrajaya,0,0,0,0,0,0,0
2021-06-04,Johor,14,0,20,0,0,0,1
2021-06-04,Kedah,4,0,7,0,0,0,0
2021-06-04,Kelantan,2,0,6,0,0,0,1
2021-06-04,Melaka,3,0,2,0,0,0,2
2021-06-04,Negeri Sembilan,13,0,8,0,0,0,2
2021-06-04,Pahang,3,0,2,0,0,0,1
2021-06-04,Perak,3,0,3,0,0,0,2
2021-06-04,Perlis,1,0,0,0,0,0,1
2021-06-04,Penang,3,0,0,0,0,0,1
2021-06-04,Sabah,3,2,1,0,0,0,3
2021-06-04,Sarawak,5,2,1,0,0,0,1
2021-06-04,Selangor,20,3,16,0,0,0,3
2021-06-04,Terengganu,2,0,1,0,0,0,2
2021-06-04,Kuala Lumpur,7,0,9,2,0,0,2
2021-06-04,Labuan,3,0,4,0,0,0,1
2021-06-04,Putrajaya,0,0,0,1,0,0,0
2021-06-05,Johor,22,1,14,1,0,0,1
2021-06-05,Kedah,5,0,5,0,0,0,1
2021-06-05,Kelantan,6,1,3,0,0,0,3
2021-06-05,Melaka,5,0,4,0,0,0,2
2021-06-05,Negeri Sembilan,9,0,7,2,0,0,2
2021-06-05,Pahang,2,0,2,0,0,0,0
2021-06-05,Perak,4,0,0,0,0,0,1
2021-06-05,Perlis,0,0,0,0,0,0,0
2021-06-05,Penang,2,0,4,0,0,0,1
2021-06-05,Sabah,2,0,1,1,0,0,1
2021-06-05,Sarawak,2,1,4,1,0,0,4
2021-06-05,Selangor,33,4,30,1,0,0,3
2021-06-05,Terengganu,1,0,2,0,0,0,1
2021-06-05,Kuala Lumpur,12,2,6,1,0,0,3
2021-06-05,Labuan,3,0,1,0,0,0,1
2021-06-05,Putrajaya,1,0,0,0,0,0,1
2021-06-06,Johor,12,0,12,0,0,0,1
2021-06-06,Kedah,6,0,4,0,0,0,2
2021-06-06,Kelantan,3,0,2,0,0,0,3
2021-06-06,Melaka,2,0,3,0,0,0,1
2021-06-06,Negeri Sembilan,9,1,9,1,0,0,1
2021-06-06,Pahang,3,0,1,1,0,0,1
2021-06-06,Perak,0,0,3,0,0,0,0
2021-06-06,Perlis,0,0,0,0,0,0,0
2021-06-06,Penang,4,1,1,0,0,0,1
2021-06-06,Sabah,0,0,1,0,0,0,0
2021-06-06,Sarawak,4,0,5,0,0,0,1
2021-06-06,Selangor,35,4,20,1,0,0,3
2021-06-06,Terengganu,3,0,3,0,0,0,1
2021-06-06,Kuala Lumpur,4,0,8,0,0,0,0
2021-06-06,Labuan,2,0,3,1,0,0,0
2021-06-06,Putrajaya,0,0,0,0,0,0,0
2021-06-07,Johor,17,0,10,0,0,0,2
2021-06-07,Kedah,5,0,2,0,0,0,2
2021-06-07,Kelantan,4,1,7,0,0,0,4
2021-06-07,Melaka,1,0,2,0,0,0,1
2021-06-07,Negeri Sembilan,11,0,11,0,0,0,1
2021-06-07,Pahang,0,0,0,0,0,0,0
2021-06-07,Perak,4,0,3,1,0,0,2
2021-06-07,Perlis,0,0,0,0,0,0,0
2021-06-07,Penang,1,0,1,0,0,0,2
2021-06-07,Sabah,1,0,3,0,0,0,0
2021-06-07,Sarawak,4,1,4,0,0,0,1
2021-06-07,Selangor,23,2,25,1,0,0,3
2021-06-07,Terengganu,1,0,2,0,0,0,1
2021-06-07,Kuala Lumpur,8,2,7,0,0,0,2
2021-06-07,Labuan,2,0,4,0,1,0,0
2021-06-07,Putrajaya,0,0,0,0,0,0,0
2021-06-08,Johor,13,1,13,0,0,0,1
2021-06-08,Kedah,4,0,2,1,0,0,2
2021-06-08,Kelantan,4,0,4,0,0,0,3
2021-06-08,Melaka,4,0,2,0,0,0,1
2021-06-08,Negeri Sembilan,9,0,0,0,0,0,2
2021-06-08,Pahang,2,0,2,0,0,0,1
2021-06-08,Perak,2,0,0,0,0,0,1
2021-06-08,Perlis,0,0,0,0,0,0,0
2021-06-08,Penang,0,0,2,0,0,0,0
2021-06-08,Sabah,1,1,1,0,0,0,3
2021-06-08,Sarawak,1,0,2,0,0,0,2
2021-06-08,Selangor,18,3,31,1,0,0,3
2021-06-08,Terengganu,3,0,1,0,0,0,1
2021-06-08,Kuala Lumpur,8,0,8,0,0,0,3
2021-06-08,Labuan,7,0,3,0,0,0,2
2021-06-08,Putrajaya,0,0,0,0,0,0,0
2021-06-09,Johor,18,1,16,1,0,0,1
2021-06-09,Kedah,5,0,5,0,0,0,1
2021-06-09,Kelantan,7,1,2,0,0,0,2
2021-06-09,Melaka,3,0,3,0,0,0,4
2021-06-09,Negeri Sembilan,3,0,8,3,0,0,2
2021-06-09,Pahang,0,0,4,0,0,0,0
2021-06-09,Perak,2,0,2,0,0,0,2
2021-06-09,Perlis,0,0,0,0,0,0,0
2021-06-09,Penang,1,0,2,0,0,0,1
2021-06-09,Sabah,3,1,5,0,0,0,2
2021-06-09,Sarawak,3,0,4,0,0,0,2
2021-06-09,Selangor,23,6,25,1,0,0,4
2021-06-09,Terengganu,1,0,2,0,0,0,2
2021-06-09,Kuala Lumpur,5,2,8,0,0,0,2
2021-06-09,Labuan,1,0,2,0,0,0,1
2021-06-09,Putrajaya,0,0,0,0,0,0,0
2021-06-10,Johor,11,1,5,0,0,0,1
2021-06-10,Kedah,4,0,2,0,0,0,1
2021-06-10,Kelantan,2,0,1,0,0,0,5
2021-06-10,Melaka,1,0,2,0,0,0,1
2021-06-10,Negeri Sembilan,8,0,6,2,0,0,1
2021-06-10,Pahang,3,0,2,1,0,0,1
2021-06-10,Perak,1,0,1,1,0,0,1
2021-06-10,Perlis,0,0,1,0,0,0,0
2021-06-10,Penang,4,0,0,0,0,0,1
2021-06-10,Sabah,1,1,1,0,0,0,5
2021-06-10,Sarawak,0,0,3,0,0,0,0
2021-06-10,Selangor,29,3,23,2,0,0,3
2021-06-10,Terengganu,1,0,2,0,0,0,1
2021-06-10,Kuala Lumpur,4,0,6,1,0,0,1
2021-06-10,Labuan,4,1,6,0,0,0,1
2021-06-10,Putrajaya,0,0,0,0,0,0,0
2021-06-11,Johor,7,0,5,1,0,0,1
2021-06-11,Kedah,1,0,7,0,0,0,0
2021-06-11,Kelantan,1,0,3,0,0,0,2
2021-06-11,Melaka,2,0,3,0,0,0,2
2021-06-11,Negeri Sembilan,9,0,6,0,0,0,1
2021-06-11,Pahang,6,0,3,1,0,0,1
2021-06-11,Perak,1,0,0,0,0,0,1
2021-06-11,Perlis,1,0,0,0,0,0,1
2021-06-11,Penang,1,0,1,1,0,0,0
2021-06-11,Sabah,6,2,4,0,0,0,2
2021-06-11,Sarawak,12,4,3,0,0,0,3
2021-06-11,Selangor,19,1,16,1,0,0,2
2021-06-11,Terengganu,3,0,1,0,0,0,1
2021-06-11,Kuala Lumpur,7,6,3,1,0,0,4
2021-06-11,Labuan,8,3,6,0,0,0,1
2021-06-11,Putrajaya,0,0,0,0,0,0,0
2021-06-12,Johor,8,0,10,0,0,0,1
2021-06-12,Kedah,2,0,2,0,0,0,2
2021-06-12,Kelantan,3,0,4,0,0,0,1
2021-06-12,Melaka,5,0,1,0,0,0,1
2021-06-12,Negeri Sembilan,9,0,9,0,0,0,1
2021-06-12,Pahang,1,0,4,0,0,0,1
2021-06-12,Perak,1,1,0,1,0,0,3
2021-06-12,Perlis,0,0,0,0,0,0,0
2021-06-12,Penang,1,0,2,0,0,0,0
2021-06-12,Sabah,5,2,3,0,0,0,1
2021-06-12,Sarawak,4,0,8,0,0,0,1
2021-06-12,Selangor,27,2,30,1,0,0,2
2021-06-12,Terengganu,0,0,1,0,0,0,0
2021-06-12,Kuala Lumpur,9,0,4,2,0,0,12
2021-06-12,Labuan,1,0,1,0,0,0,1
2021-06-12,Putrajaya,0,0,0,0,0,0,0
2021-06-13,Johor,7,1,6,1,0,0,1
2021-06-13,Kedah,6,0,2,0,0,0,2
2021-06-13,Kelantan,2,0,2,0,1,0,5
2021-06-13,Melaka,1,0,0,0,0,0,1
2021-06-13,Negeri Sembilan,5,0,9,1,0,0,1
2021-06-13,Pahang,5,0,1,0,0,0,1
2021-06-13,Perak,1,0,0,0,0,0,1
2021-06-13,Perlis,0,0,0,0,0,0,0
2021-06-13,Penang,1,0,0,0,0,0,1
2021-06-13,Sabah,2,0,2,0,0,0,1
2021-06-13,Sarawak,4,0,4,0,0,0,1
2021-06-13,Selangor,15,2,26,2,0,0,3
2021-06-13,Terengganu,1,0,1,0,0,0,2
2021-06-13,Kuala Lumpur,10,2,7,1,0,0,4
2021-06-13,Labuan,4,1,7,0,0,0,1
2021-06-13,Putrajaya,0,0,0,0,0,0,0
2021-06-14,Johor,9,0,10,1,0,0,1
2021-06-14,Kedah,0,0,3,0,0,0,0
2021-06-14,Kelantan,2,2,4,1,0,0,4
2021-06-14,Melaka,1,0,2,0,0,0,0
2021-06-14,Negeri Sembilan,7,0,12,0,0,0,1
2021-06-14,Pahang,0,0,3,0,0,0,0
2021-06-14,Perak,1,0,2,0,0,0,4
2021-06-14,Perlis,0,0,0,0,0,0,0
2021-06-14,Penang,2,0,0,0,0,0,27
2021-06-14,Sabah,1,0,3,0,0,0,1
2021-06-14,Sarawak,6,0,7,0,0,0,1
2021-06-14,Selangor,18,1,29,1,0,0,2
2021-06-14,Terengganu,1,0,0,0,0,0,2
2021-06-14,Kuala Lumpur,8,0,7,2,0,0,1
2021-06-14,Labuan,4,0,4,0,0,0,1
2021-06-14,Putrajaya,0,0,0,0,0,0,0
2021-06-15,Johor,10,0,5,0,0,0,1
2021-06-15,Kedah,3,0,5,1,0,0,1
2021-06-15,Kelantan,3,0,0,1,0,0,2
2021-06-15,Melaka,1,0,2,0,0,0,8
2021-06-15,Negeri Sembilan,8,1,12,1,0,0,1
2021-06-15,Pahang,3,0,1,0,0,0,1
2021-06-15,Perak,1,0,1,0,0,0,1
2021-06-15,Perlis,0,0,0,0,0,0,0
2021-06-15,Penang,1,1,0,0,0,0,4
2021-06-15,Sabah,3,0,0,0,0,0,1
2021-06-15,Sarawak,2,0,4,0,0,0,1
2021-06-15,Selangor,50,3,31,2,0,0,3
2021-06-15,Terengganu,1,1,0,0,0,0,2
2021-06-15,Kuala Lumpur,11,3,9,0,0,0,4
2021-06-15,Labuan,4,0,4,0,0,0,1
2021-06-15,Putrajaya,0,0,0,0,0,0,0
2021-06-16,Johor,3,0,6,0,0,0,1
2021-06-16,Kedah,6,0,1,0,0,0,1
2021-06-16,Kelantan,1,0,3,2,0,0,2
2021-06-16,Melaka,3,1,3,1,0,0,1
2021-06-16,Negeri Sembilan,6,0,8,0,0,0,1
2021-06-16,Pahang,2,0,3,1,0,0,2
2021-06-16,Perak,0,0,1,0,0,0,0
2021-06-16,Perlis,0,0,0,0,0,0,0
2021-06-16,Penang,0,0,1,0,0,0,0
2021-06-16,Sabah,3,0,7,0,0,0,3
2021-06-16,Sarawak,6,3,1,0,0,0,2
2021-06-16,Selangor,33,1,34,1,0,0,2
2021-06-16,Terengganu,0,0,0,0,0,0,0
2021-06-16,Kuala Lumpur,6,1,4,0,0,0,1
2021-06-16,Labuan,4,3,4,0,0,0,2
2021-06-16,Putrajaya,0,0,0,0,0,0,0
2021-06-17,Johor,9,0,8,0,0,0,1
2021-06-17,Kedah,2,0,2,0,0,0,1
2021-06-17,Kelantan,1,0,4,0,0,0,3
2021-06-17,Melaka,2,0,1,1,0,0,1
2021-06-17,Negeri Sembilan,10,0,9,1,0,0,1
2021-06-17,Pahang,0,0,1,0,0,0,0
2021-06-17,Perak,1,0,1,0,0,0,3
2021-06-17,Perlis,0,0,0,0,0,0,0
2021-06-17,Penang,1,0,0,0,0,0,1
2021-06-17,Sabah,4,1,5,0,0,0,2
2021-06-17,Sarawak,2,0,7,0,0,0,0
2021-06-17,Selangor,20,0,26,2,0,0,2
2021-06-17,Terengganu,1,0,1,0,0,0,0
2021-06-17,Kuala Lumpur,3,0,5,1,0,0,2
2021-06-17,Labuan,4,1,6,0,0,0,1
2021-06-17,Putrajaya,0,0,0,0,0,0,0
2021-06-18,Johor,7,0,7,1,0,0,1
2021-06-18,Kedah,1,0,2,0,0,0,10
2021-06-18,Kelantan,0,0,1,0,0,0,0
2021-06-18,Melaka,3,0,2,0,0,0,1
2021-06-18,Negeri Sembilan,9,0,11,2,0,0,1
2021-06-18,Pahang,2,1,2,0,0,0,2
2021-06-18,Perak,1,0,1,0,0,0,2
2021-06-18,Perlis,0,0,0,0,0,0,0
2021-06-18,Penang,0,0,0,1,0,0,0
2021-06-18,Sabah,6,0,2,0,0,0,1
2021-06-18,Sarawak,7,0,3,1,0,0,3
2021-06-18,Selangor,28,1,32,3,0,0,3
2021-06-18,Terengganu,1,0,1,0,0,0,0
2021-06-18,Kuala Lumpur,4,0,7,0,0,0,1
2021-06-18,Labuan,5,4,2,0,0,0,2
2021-06-18,Putrajaya,0,0,0,0,0,0,0
2021-06-19,Johor,5,1,6,0,0,0,1
2021-06-19,Kedah,1,0,2,1,0,0,2
2021-06-19,Kelantan,2,0,3,0,0,0,2
2021-06-19,Melaka,1,0,1,0,0,0,1
2021-06-19,Negeri Sembilan,7,1,13,0,0,0,1
2021-06-19,Pahang,6,2,1,0,0,0,1
2021-06-19,Perak,1,0,0,0,0,0,2
2021-06-19,Perlis,0,0,0,0,0,0,0
2021-06-19,Penang,2,0,0,1,0,0,15
2021-06-19,Sabah,1,1,4,0,0,0,3
2021-06-19,Sarawak,5,0,3,0,0,0,1
2021-06-19,Selangor,23,3,21,2,0,0,3
2021-06-19,Terengganu,0,0,1,0,0,0,0
2021-06-19,Kuala Lumpur,15,3,5,0,0,0,3
2021-06-19,Labuan,3,0,3,0,0,0,2
2021-06-19,Putrajaya,0,0,0,0,0,0,0
2021-06-20,Johor,12,1,6,2,0,0,1
2021-06-20,Kedah,1,0,1,1,0,0,2
2021-06-20,Kelantan,0,0,1,1,0,0,0
2021-06-20,Melaka,0,0,2,0,0,0,0
2021-06-20,Negeri Sembilan,11,0,9,0,0,0,1
2021-06-20,Pahang,1,0,1,0,0,0,0
2021-06-20,Perak,2,0,2,1,0,0,1
2021-06-20,Perlis,0,0,0,0,0,0,0
2021-06-20,Penang,1,0,0,0,0,0,1
2021-06-20,Sabah,2,1,3,0,0,0,1
2021-06-20,Sarawak,2,0,4,2,0,0,1
2021-06-20,Selangor,20,4,23,1,0,0,3
2021-06-20,Terengganu,0,0,1,0,0,0,0
2021-06-20,Kuala Lumpur,4,0,9,3,0,0,1
2021-06-20,Labuan,4,1,2,0,0,0,2
2021-06-20,Putrajaya,0,0,0,0,0,0,0
2021-06-21,Johor,7,0,6,1,0,0,1
2021-06-21,Kedah,3,0,0,0,0,0,2
2021-06-21,Kelantan,4,1,1,0,0,0,6
2021-06-21,Melaka,1,1,3,0,0,0,2
2021-06-21,Negeri Sembilan,9,0,13,2,0,0,1
2021-06-21,Pahang,0,0,1,0,0,0,0
2021-06-21,Perak,0,0,0,0,0,0,0
2021-06-21,Perlis,0,0,1,0,0,0,0
2021-06-21,Penang,0,0,0,0,0,0,0
2021-06-21,Sabah,2,0,1,2,0,0,2
2021-06-21,Sarawak,2,0,1,0,0,0,1
2021-06-21,Selangor,24,3,36,1,0,0,4
2021-06-21,Terengganu,2,0,0,0,0,0,1
2021-06-21,Kuala Lumpur,11,0,8,2,0,0,1
2021-06-21,Labuan,4,0,1,1,0,0,1
2021-06-21,Putrajaya,0,0,0,0,0,0,0
2021-06-22,Johor,8,1,3,1,0,0,1
2021-06-22,Kedah,0,0,1,1,0,0,0
2021-06-22,Kelantan,0,0,2,1,0,0,0
2021-06-22,Melaka,4,0,4,0,0,0,1
2021-06-22,Negeri Sembilan,12,1,12,1,0,0,1
2021-06-22,Pahang,1,0,2,0,0,0,1
2021-06-22,Perak,0,0,0,0,0,0,0
2021-06-22,Perlis,1,0,0,1,0,0,1
2021-06-22,Penang,0,0,0,0,0,0,0
2021-06-22,Sabah,3,3,2,0,0,0,4
2021-06-22,Sarawak,7,0,2,0,0,0,2
2021-06-22,Selangor,32,4,34,4,0,0,4
2021-06-22,Terengganu,1,0,1,0,0,0,0
2021-06-22,Kuala Lumpur,5,1,11,1,0,0,2
2021-06-22,Labuan,3,1,4,0,0,0,1
2021-06-22,Putrajaya,0,0,0,0,0,0,0
2021-06-23,Johor,8,0,9,1,0,0,1
2021-06-23,Kedah,1,1,1,1,0,0,4
2021-06-23,Kelantan,6,1,1,1,0,0,10
2021-06-23,Melaka,1,0,1,0,0,0,1
2021-06-23,Negeri Sembilan,7,0,8,3,0,0,1
2021-06-23,Pahang,0,0,1,1,0,0,0
2021-06-23,Perak,2,0,0,1,0,0,21
2021-06-23,Perlis,1,0,0,0,0,0,1
2021-06-23,Penang,0,0,1,0,0,0,0
2021-06-23,Sabah,7,2,2,0,0,0,2
2021-06-23,Sarawak,3,0,2,0,0,0,0
2021-06-23,Selangor,37,4,34,2,0,0,2
2021-06-23,Terengganu,0,0,0,1,0,0,0
