date,state,cases_new,checkins,unique_ind,unique_loc
2020-05-04,Melaka,3,,,
2020-05-04,Negeri Sembilan,6,,,
2020-05-04,Pahang,0,,,
2020-05-04,Perak,0,,,
2020-05-04,Perlis,0,,,
2020-05-04,Penang,0,,,
2020-05-04,Sabah,0,,,
2020-05-04,Sarawak,0,,,
2020-05-04,Selangor,21,,,
2020-05-04,Terengganu,0,,,
2020-05-04,Kuala Lumpur,25,,,
2020-05-04,Labuan,0,,,
2020-05-04,Putrajaya,0,,,
2020-05-05,Johor,0,,,
2020-05-05,Kedah,0,,,
2020-05-05,Kelantan,0,,,
2020-05-05,Melaka,0,,,
2020-05-05,Negeri Sembilan,0,,,
2020-05-05,Pahang,0,,,
2020-05-05,Perak,0,,,
2020-05-05,Perlis,0,,,
2020-05-05,Penang,0,,,
2020-05-05,Sabah,0,,,
2020-05-05,Sarawak,2,,,
2020-05-05,Selangor,5,,,
2020-05-05,Terengganu,0,,,
2020-05-05,Kuala Lumpur,23,,,
2020-05-05,Labuan,0,,,
2020-05-05,Putrajaya,0,,,
2020-05-06,Johor,0,,,
2020-05-06,Kedah,0,,,
2020-05-06,Kelantan,0,,,
2020-05-06,Melaka,1,,,
2020-05-06,Negeri Sembilan,2,,,
2020-05-06,Pahang,0,,,
2020-05-06,Perak,0,,,
2020-05-06,Perlis,0,,,
2020-05-06,Penang,0,,,
2020-05-06,Sabah,0,,,
2020-05-06,Sarawak,11,,,
2020-05-06,Selangor,9,,,
2020-05-06,Terengganu,0,,,
2020-05-06,Kuala Lumpur,22,,,
2020-05-06,Labuan,0,,,
2020-05-06,Putrajaya,0,,,
2020-05-07,Johor,0,,,
2020-05-07,Kedah,0,,,
2020-05-07,Kelantan,0,,,
2020-05-07,Melaka,1,,,
2020-05-07,Negeri Sembilan,0,,,
2020-05-07,Pahang,0,,,
2020-05-07,Perak,0,,,
2020-05-07,Perlis,0,,,
2020-05-07,Penang,0,,,
2020-05-07,Sabah,1,,,
2020-05-07,Sarawak,1,,,
2020-05-07,Selangor,16,,,
2020-05-07,Terengganu,0,,,
2020-05-07,Kuala Lumpur,20,,,
2020-05-07,Labuan,0,,,
2020-05-07,Putrajaya,0,,,
2020-05-08,Johor,0,,,
2020-05-08,Kedah,0,,,
2020-05-08,Kelantan,0,,,
2020-05-08,Melaka,0,,,
2020-05-08,Negeri Sembilan,53,,,
2020-05-08,Pahang,1,,,
2020-05-08,Perak,0,,,
2020-05-08,Perlis,0,,,
2020-05-08,Penang,0,,,
2020-05-08,Sabah,0,,,
2020-05-08,Sarawak,1,,,
2020-05-08,Selangor,6,,,
2020-05-08,Terengganu,0,,,
2020-05-08,Kuala Lumpur,6,,,
2020-05-08,Labuan,0,,,
2020-05-08,Putrajaya,1,,,
2020-05-09,Johor,0,,,
2020-05-09,Kedah,0,,,
2020-05-09,Kelantan,0,,,
2020-05-09,Melaka,1,,,
2020-05-09,Negeri Sembilan,28,,,
2020-05-09,Pahang,0,,,
2020-05-09,Perak,0,,,
2020-05-09,Perlis,0,,,
2020-05-09,Penang,0,,,
2020-05-09,Sabah,0,,,
2020-05-09,Sarawak,4,,,
2020-05-09,Selangor,10,,,
2020-05-09,Terengganu,0,,,
2020-05-09,Kuala Lumpur,10,,,
2020-05-09,Labuan,0,,,
2020-05-09,Putrajaya,1,,,
2020-05-10,Johor,0,,,
2020-05-10,Kedah,0,,,
2020-05-10,Kelantan,0,,,
2020-05-10,Melaka,0,,,
2020-05-10,Negeri Sembilan,45,,,
2020-05-10,Pahang,2,,,
2020-05-10,Perak,2,,,
2020-05-10,Perlis,0,,,
2020-05-10,Penang,0,,,
2020-05-10,Sabah,0,,,
2020-05-10,Sarawak,1,,,
2020-05-10,Selangor,8,,,
2020-05-10,Terengganu,0,,,
2020-05-10,Kuala Lumpur,9,,,
2020-05-10,Labuan,0,,,
2020-05-10,Putrajaya,0,,,
2020-05-11,Johor,0,,,
2020-05-11,Kedah,0,,,
2020-05-11,Kelantan,0,,,
2020-05-11,Melaka,1,,,
2020-05-11,Negeri Sembilan,16,,,
2020-05-11,Pahang,4,,,
2020-05-11,Perak,0,,,
2020-05-11,Perlis,0,,,
2020-05-11,Penang,0,,,
2020-05-11,Sabah,10,,,
2020-05-11,Sarawak,0,,,
2020-05-11,Selangor,3,,,
2020-05-11,Terengganu,0,,,
2020-05-11,Kuala Lumpur,35,,,
2020-05-11,Labuan,0,,,
2020-05-11,Putrajaya,1,,,
2020-05-12,Johor,0,,,
2020-05-12,Kedah,0,,,
2020-05-12,Kelantan,0,,,
2020-05-12,Melaka,0,,,
2020-05-12,Negeri Sembilan,0,,,
2020-05-12,Pahang,0,,,
2020-05-12,Perak,0,,,
2020-05-12,Perlis,0,,,
2020-05-12,Penang,0,,,
2020-05-12,Sabah,1,,,
2020-05-12,Sarawak,0,,,
2020-05-12,Selangor,3,,,
2020-05-12,Terengganu,0,,,
2020-05-12,Kuala Lumpur,12,,,
2020-05-12,Labuan,0,,,
2020-05-12,Putrajaya,0,,,
2020-05-13,Johor,0,,,
2020-05-13,Kedah,0,,,
2020-05-13,Kelantan,0,,,
2020-05-13,Melaka,2,,,
2020-05-13,Negeri Sembilan,22,,,
2020-05-13,Pahang,3,,,
2020-05-13,Perak,0,,,
2020-05-13,Perlis,0,,,
2020-05-13,Penang,0,,,
2020-05-13,Sabah,0,,,
2020-05-13,Sarawak,1,,,
2020-05-13,Selangor,2,,,
2020-05-13,Terengganu,0,,,
2020-05-13,Kuala Lumpur,5,,,
2020-05-13,Labuan,0,,,
2020-05-13,Putrajaya,0,,,
2020-05-14,Johor,1,,,
2020-05-14,Kedah,0,,,
2020-05-14,Kelantan,0,,,
2020-05-14,Melaka,1,,,
2020-05-14,Negeri Sembilan,11,,,
2020-05-14,Pahang,8,,,
2020-05-14,Perak,0,,,
2020-05-14,Perlis,0,,,
2020-05-14,Penang,0,,,
2020-05-14,Sabah,0,,,
2020-05-14,Sarawak,0,,,
2020-05-14,Selangor,1,,,
2020-05-14,Terengganu,0,,,
2020-05-14,Kuala Lumpur,18,,,
2020-05-14,Labuan,0,,,
2020-05-14,Putrajaya,0,,,
2020-05-15,Johor,0,,,
2020-05-15,Kedah,0,,,
2020-05-15,Kelantan,0,,,
2020-05-15,Melaka,1,,,
2020-05-15,Negeri Sembilan,1,,,
2020-05-15,Pahang,5,,,
2020-05-15,Perak,0,,,
2020-05-15,Perlis,0,,,
2020-05-15,Penang,0,,,
2020-05-15,Sabah,0,,,
2020-05-15,Sarawak,0,,,
2020-05-15,Selangor,14,,,
2020-05-15,Terengganu,0,,,
2020-05-15,Kuala Lumpur,15,,,
2020-05-15,Labuan,0,,,
2020-05-15,Putrajaya,0,,,
2020-05-16,Johor,0,,,
2020-05-16,Kedah,0,,,
2020-05-16,Kelantan,0,,,
2020-05-16,Melaka,0,,,
2020-05-16,Negeri Sembilan,0,,,
2020-05-16,Pahang,7,,,
2020-05-16,Perak,0,,,
2020-05-16,Perlis,0,,,
2020-05-16,Penang,0,,,
2020-05-16,Sabah,3,,,
2020-05-16,Sarawak,0,,,
2020-05-16,Selangor,1,,,
2020-05-16,Terengganu,0,,,
2020-05-16,Kuala Lumpur,7,,,
2020-05-16,Labuan,0,,,
2020-05-16,Putrajaya,1,,,
2020-05-17,Johor,0,,,
2020-05-17,Kedah,0,,,
2020-05-17,Kelantan,0,,,
2020-05-17,Melaka,0,,,
2020-05-17,Negeri Sembilan,0,,,
2020-05-17,Pahang,1,,,
2020-05-17,Perak,0,,,
2020-05-17,Perlis,0,,,
2020-05-17,Penang,0,,,
2020-05-17,Sabah,0,,,
2020-05-17,Sarawak,0,,,
2020-05-17,Selangor,8,,,
2020-05-17,Terengganu,0,,,
2020-05-17,Kuala Lumpur,13,,,
2020-05-17,Labuan,0,,,
2020-05-17,Putrajaya,0,,,
2020-05-18,Johor,0,,,
2020-05-18,Kedah,0,,,
2020-05-18,Kelantan,0,,,
2020-05-18,Melaka,0,,,
2020-05-18,Negeri Sembilan,0,,,
2020-05-18,Pahang,0,,,
2020-05-18,Perak,0,,,
2020-05-18,Perlis,0,,,
2020-05-18,Penang,0,,,
2020-05-18,Sabah,0,,,
2020-05-18,Sarawak,0,,,
2020-05-18,Selangor,8,,,
2020-05-18,Terengganu,0,,,
2020-05-18,Kuala Lumpur,38,,,
2020-05-18,Labuan,0,,,
2020-05-18,Putrajaya,1,,,
2020-05-19,Johor,1,,,
2020-05-19,Kedah,0,,,
2020-05-19,Kelantan,0,,,
2020-05-19,Melaka,0,,,
2020-05-19,Negeri Sembilan,0,,,
2020-05-19,Pahang,2,,,
2020-05-19,Perak,0,,,
2020-05-19,Perlis,0,,,
2020-05-19,Penang,0,,,
2020-05-19,Sabah,6,,,
2020-05-19,Sarawak,0,,,
2020-05-19,Selangor,6,,,
2020-05-19,Terengganu,0,,,
2020-05-19,Kuala Lumpur,22,,,
2020-05-19,Labuan,0,,,
2020-05-19,Putrajaya,-1,,,
2020-05-20,Johor,0,,,
2020-05-20,Kedah,1,,,
2020-05-20,Kelantan,1,,,
2020-05-20,Melaka,0,,,
2020-05-20,Negeri Sembilan,0,,,
2020-05-20,Pahang,0,,,
2020-05-20,Perak,0,,,
2020-05-20,Perlis,0,,,
2020-05-20,Penang,0,,,
2020-05-20,Sabah,1,,,
2020-05-20,Sarawak,0,,,
2020-05-20,Selangor,15,,,
2020-05-20,Terengganu,1,,,
2020-05-20,Kuala Lumpur,10,,,
2020-05-20,Labuan,0,,,
2020-05-20,Putrajaya,3,,,
2020-05-21,Johor,0,,,
2020-05-21,Kedah,0,,,
2020-05-21,Kelantan,0,,,
2020-05-21,Melaka,0,,,
2020-05-21,Negeri Sembilan,2,,,
2020-05-21,Pahang,1,,,
2020-05-21,Perak,0,,,
2020-05-21,Perlis,0,,,
2020-05-21,Penang,0,,,
2020-05-21,Sabah,0,,,
2020-05-21,Sarawak,0,,,
2020-05-21,Selangor,8,,,
2020-05-21,Terengganu,0,,,
2020-05-21,Kuala Lumpur,39,,,
2020-05-21,Labuan,0,,,
2020-05-21,Putrajaya,0,,,
2020-05-22,Johor,0,,,
2020-05-22,Kedah,0,,,
2020-05-22,Kelantan,0,,,
2020-05-22,Melaka,1,,,
2020-05-22,Negeri Sembilan,13,,,
2020-05-22,Pahang,2,,,
2020-05-22,Perak,0,,,
2020-05-22,Perlis,0,,,
2020-05-22,Penang,0,,,
2020-05-22,Sabah,2,,,
2020-05-22,Sarawak,1,,,
2020-05-22,Selangor,20,,,
2020-05-22,Terengganu,0,,,
2020-05-22,Kuala Lumpur,39,,,
2020-05-22,Labuan,0,,,
2020-05-22,Putrajaya,0,,,
2020-05-23,Johor,1,,,
2020-05-23,Kedah,0,,,
2020-05-23,Kelantan,0,,,
2020-05-23,Melaka,0,,,
2020-05-23,Negeri Sembilan,1,,,
2020-05-23,Pahang,3,,,
2020-05-23,Perak,0,,,
2020-05-23,Perlis,0,,,
2020-05-23,Penang,0,,,
2020-05-23,Sabah,1,,,
2020-05-23,Sarawak,0,,,
2020-05-23,Selangor,37,,,
2020-05-23,Terengganu,0,,,
2020-05-23,Kuala Lumpur,5,,,
2020-05-23,Labuan,0,,,
2020-05-23,Putrajaya,0,,,
2020-05-24,Johor,1,,,
2020-05-24,Kedah,0,,,
2020-05-24,Kelantan,0,,,
2020-05-24,Melaka,0,,,
2020-05-24,Negeri Sembilan,0,,,
2020-05-24,Pahang,0,,,
2020-05-24,Perak,0,,,
2020-05-24,Perlis,0,,,
2020-05-24,Penang,0,,,
2020-05-24,Sabah,2,,,
2020-05-24,Sarawak,0,,,
2020-05-24,Selangor,46,,,
2020-05-24,Terengganu,0,,,
2020-05-24,Kuala Lumpur,11,,,
2020-05-24,Labuan,0,,,
2020-05-24,Putrajaya,0,,,
2020-05-25,Johor,0,,,
2020-05-25,Kedah,0,,,
2020-05-25,Kelantan,0,,,
2020-05-25,Melaka,0,,,
2020-05-25,Negeri Sembilan,0,,,
2020-05-25,Pahang,0,,,
2020-05-25,Perak,0,,,
2020-05-25,Perlis,0,,,
2020-05-25,Penang,0,,,
2020-05-25,Sabah,0,,,
2020-05-25,Sarawak,4,,,
2020-05-25,Selangor,53,,,
2020-05-25,Terengganu,0,,,
2020-05-25,Kuala Lumpur,115,,,
2020-05-25,Labuan,0,,,
2020-05-25,Putrajaya,0,,,
2020-05-26,Johor,0,,,
2020-05-26,Kedah,0,,,
2020-05-26,Kelantan,0,,,
2020-05-26,Melaka,0,,,
2020-05-26,Negeri Sembilan,1,,,
2020-05-26,Pahang,0,,,
2020-05-26,Perak,0,,,
2020-05-26,Perlis,0,,,
2020-05-26,Penang,0,,,
2020-05-26,Sabah,0,,,
2020-05-26,Sarawak,0,,,
2020-05-26,Selangor,9,,,
2020-05-26,Terengganu,0,,,
2020-05-26,Kuala Lumpur,177,,,
2020-05-26,Labuan,0,,,
2020-05-26,Putrajaya,0,,,
2020-05-27,Johor,0,,,
2020-05-27,Kedah,0,,,
2020-05-27,Kelantan,0,,,
2020-05-27,Melaka,0,,,
2020-05-27,Negeri Sembilan,0,,,
2020-05-27,Pahang,0,,,
2020-05-27,Perak,0,,,
2020-05-27,Perlis,0,,,
2020-05-27,Penang,0,,,
2020-05-27,Sabah,1,,,
2020-05-27,Sarawak,3,,,
2020-05-27,Selangor,5,,,
2020-05-27,Terengganu,0,,,
2020-05-27,Kuala Lumpur,6,,,
2020-05-27,Labuan,0,,,
2020-05-27,Putrajaya,0,,,
2020-05-28,Johor,0,,,
2020-05-28,Kedah,0,,,
2020-05-28,Kelantan,0,,,
2020-05-28,Melaka,0,,,
2020-05-28,Negeri Sembilan,0,,,
2020-05-28,Pahang,1,,,
2020-05-28,Perak,0,,,
2020-05-28,Perlis,0,,,
2020-05-28,Penang,0,,,
2020-05-28,Sabah,0,,,
2020-05-28,Sarawak,0,,,
2020-05-28,Selangor,2,,,
2020-05-28,Terengganu,0,,,
2020-05-28,Kuala Lumpur,7,,,
2020-05-28,Labuan,0,,,
2020-05-28,Putrajaya,0,,,
2020-05-29,Johor,3,,,
2020-05-29,Kedah,0,,,
2020-05-29,Kelantan,0,,,
2020-05-29,Melaka,0,,,
2020-05-29,Negeri Sembilan,59,,,
2020-05-29,Pahang,1,,,
2020-05-29,Perak,0,,,
2020-05-29,Perlis,0,,,
2020-05-29,Penang,0,,,
2020-05-29,Sabah,2,,,
2020-05-29,Sarawak,0,,,
2020-05-29,Selangor,28,,,
2020-05-29,Terengganu,0,,,
2020-05-29,Kuala Lumpur,10,,,
2020-05-29,Labuan,0,,,
2020-05-29,Putrajaya,0,,,
2020-05-30,Johor,1,,,
2020-05-30,Kedah,0,,,
2020-05-30,Kelantan,0,,,
2020-05-30,Melaka,2,,,
2020-05-30,Negeri Sembilan,4,,,
2020-05-30,Pahang,0,,,
2020-05-30,Perak,1,,,
2020-05-30,Perlis,0,,,
2020-05-30,Penang,0,,,
2020-05-30,Sabah,0,,,
2020-05-30,Sarawak,0,,,
2020-05-30,Selangor,5,,,
2020-05-30,Terengganu,0,,,
2020-05-30,Kuala Lumpur,13,,,
2020-05-30,Labuan,0,,,
2020-05-30,Putrajaya,4,,,
2020-05-31,Johor,0,,,
2020-05-31,Kedah,0,,,
2020-05-31,Kelantan,0,,,
2020-05-31,Melaka,1,,,
2020-05-31,Negeri Sembilan,2,,,
2020-05-31,Pahang,15,,,
2020-05-31,Perak,0,,,
2020-05-31,Perlis,0,,,
2020-05-31,Penang,0,,,
2020-05-31,Sabah,0,,,
2020-05-31,Sarawak,0,,,
2020-05-31,Selangor,31,,,
2020-05-31,Terengganu,0,,,
2020-05-31,Kuala Lumpur,8,,,
2020-05-31,Labuan,0,,,
2020-05-31,Putrajaya,0,,,
2020-06-01,Johor,0,,,
2020-06-01,Kedah,0,,,
2020-06-01,Kelantan,0,,,
2020-06-01,Melaka,13,,,
2020-06-01,Negeri Sembilan,2,,,
2020-06-01,Pahang,0,,,
2020-06-01,Perak,0,,,
2020-06-01,Perlis,0,,,
2020-06-01,Penang,0,,,
2020-06-01,Sabah,1,,,
2020-06-01,Sarawak,0,,,
2020-06-01,Selangor,11,,,
2020-06-01,Terengganu,0,,,
2020-06-01,Kuala Lumpur,11,,,
2020-06-01,Labuan,0,,,
2020-06-01,Putrajaya,0,,,
2020-06-02,Johor,1,,,
2020-06-02,Kedah,0,,,
2020-06-02,Kelantan,0,,,
2020-06-02,Melaka,1,,,
2020-06-02,Negeri Sembilan,6,,,
2020-06-02,Pahang,0,,,
2020-06-02,Perak,0,,,
2020-06-02,Perlis,0,,,
2020-06-02,Penang,0,,,
2020-06-02,Sabah,1,,,
2020-06-02,Sarawak,0,,,
2020-06-02,Selangor,6,,,
2020-06-02,Terengganu,0,,,
2020-06-02,Kuala Lumpur,5,,,
2020-06-02,Labuan,0,,,
2020-06-02,Putrajaya,0,,,
2020-06-03,Johor,0,,,
2020-06-03,Kedah,0,,,
2020-06-03,Kelantan,0,,,
2020-06-03,Melaka,0,,,
2020-06-03,Negeri Sembilan,36,,,
2020-06-03,Pahang,0,,,
2020-06-03,Perak,0,,,
2020-06-03,Perlis,0,,,
2020-06-03,Penang,0,,,
2020-06-03,Sabah,0,,,
2020-06-03,Sarawak,0,,,
2020-06-03,Selangor,2,,,
2020-06-03,Terengganu,0,,,
2020-06-03,Kuala Lumpur,55,,,
2020-06-03,Labuan,0,,,
2020-06-03,Putrajaya,0,,,
2020-06-04,Johor,0,,,
2020-06-04,Kedah,0,,,
2020-06-04,Kelantan,0,,,
2020-06-04,Melaka,0,,,
2020-06-04,Negeri Sembilan,3,,,
2020-06-04,Pahang,1,,,
2020-06-04,Perak,0,,,
2020-06-04,Perlis,0,,,
2020-06-04,Penang,0,,,
2020-06-04,Sabah,0,,,
2020-06-04,Sarawak,0,,,
2020-06-04,Selangor,2,,,
2020-06-04,Terengganu,0,,,
2020-06-04,Kuala Lumpur,271,,,
2020-06-04,Labuan,0,,,
2020-06-04,Putrajaya,0,,,
2020-06-05,Johor,0,,,
2020-06-05,Kedah,0,,,
2020-06-05,Kelantan,0,,,
2020-06-05,Melaka,1,,,
2020-06-05,Negeri Sembilan,0,,,
2020-06-05,Pahang,1,,,
2020-06-05,Perak,0,,,
2020-06-05,Perlis,0,,,
2020-06-05,Penang,0,,,
2020-06-05,Sabah,3,,,
2020-06-05,Sarawak,1,,,
2020-06-05,Selangor,9,,,
2020-06-05,Terengganu,0,,,
2020-06-05,Kuala Lumpur,4,,,
2020-06-05,Labuan,0,,,
2020-06-05,Putrajaya,0,,,
2020-06-06,Johor,0,,,
2020-06-06,Kedah,0,,,
2020-06-06,Kelantan,0,,,
2020-06-06,Melaka,0,,,
2020-06-06,Negeri Sembilan,5,,,
2020-06-06,Pahang,0,,,
2020-06-06,Perak,0,,,
2020-06-06,Perlis,0,,,
2020-06-06,Penang,0,,,
2020-06-06,Sabah,0,,,
2020-06-06,Sarawak,2,,,
2020-06-06,Selangor,14,,,
2020-06-06,Terengganu,0,,,
2020-06-06,Kuala Lumpur,15,,,
2020-06-06,Labuan,1,,,
2020-06-06,Putrajaya,0,,,
2020-06-07,Johor,0,,,
2020-06-07,Kedah,0,,,
2020-06-07,Kelantan,0,,,
2020-06-07,Melaka,0,,,
2020-06-07,Negeri Sembilan,1,,,
2020-06-07,Pahang,0,,,
2020-06-07,Perak,0,,,
2020-06-07,Perlis,0,,,
2020-06-07,Penang,0,,,
2020-06-07,Sabah,2,,,
2020-06-07,Sarawak,0,,,
2020-06-07,Selangor,12,,,
2020-06-07,Terengganu,0,,,
2020-06-07,Kuala Lumpur,4,,,
2020-06-07,Labuan,0,,,
2020-06-07,Putrajaya,0,,,
2020-06-08,Johor,0,,,
2020-06-08,Kedah,0,,,
2020-06-08,Kelantan,0,,,
2020-06-08,Melaka,1,,,
2020-06-08,Negeri Sembilan,0,,,
2020-06-08,Pahang,0,,,
2020-06-08,Perak,0,,,
2020-06-08,Perlis,0,,,
2020-06-08,Penang,0,,,
2020-06-08,Sabah,2,,,
2020-06-08,Sarawak,0,,,
2020-06-08,Selangor,3,,,
2020-06-08,Terengganu,0,,,
2020-06-08,Kuala Lumpur,1,,,
2020-06-08,Labuan,0,,,
2020-06-08,Putrajaya,0,,,
2020-06-09,Johor,0,,,
2020-06-09,Kedah,0,,,
2020-06-09,Kelantan,0,,,
2020-06-09,Melaka,0,,,
2020-06-09,Negeri Sembilan,0,,,
2020-06-09,Pahang,0,,,
2020-06-09,Perak,0,,,
2020-06-09,Perlis,0,,,
2020-06-09,Penang,0,,,
2020-06-09,Sabah,0,,,
2020-06-09,Sarawak,0,,,
2020-06-09,Selangor,3,,,
2020-06-09,Terengganu,0,,,
2020-06-09,Kuala Lumpur,4,,,
2020-06-09,Labuan,0,,,
2020-06-09,Putrajaya,0,,,
2020-06-10,Johor,1,,,
2020-06-10,Kedah,0,,,
2020-06-10,Kelantan,0,,,
2020-06-10,Melaka,0,,,
2020-06-10,Negeri Sembilan,0,,,
2020-06-10,Pahang,0,,,
2020-06-10,Perak,0,,,
2020-06-10,Perlis,0,,,
2020-06-10,Penang,0,,,
2020-06-10,Sabah,0,,,
2020-06-10,Sarawak,1,,,
2020-06-10,Selangor,0,,,
2020-06-10,Terengganu,0,,,
2020-06-10,Kuala Lumpur,0,,,
2020-06-10,Labuan,0,,,
2020-06-10,Putrajaya,0,,,
2020-06-11,Johor,0,,,
2020-06-11,Kedah,0,,,
2020-06-11,Kelantan,0,,,
2020-06-11,Melaka,11,,,
2020-06-11,Negeri Sembilan,16,,,
2020-06-11,Pahang,0,,,
2020-06-11,Perak,0,,,
2020-06-11,Perlis,0,,,
2020-06-11,Penang,0,,,
2020-06-11,Sabah,0,,,
2020-06-11,Sarawak,0,,,
2020-06-11,Selangor,3,,,
2020-06-11,Terengganu,0,,,
2020-06-11,Kuala Lumpur,1,,,
2020-06-11,Labuan,0,,,
2020-06-11,Putrajaya,0,,,
2020-06-12,Johor,1,,,
2020-06-12,Kedah,0,,,
2020-06-12,Kelantan,0,,,
2020-06-12,Melaka,4,,,
2020-06-12,Negeri Sembilan,4,,,
2020-06-12,Pahang,0,,,
2020-06-12,Perak,0,,,
2020-06-12,Perlis,0,,,
2020-06-12,Penang,0,,,
2020-06-12,Sabah,1,,,
2020-06-12,Sarawak,0,,,
2020-06-12,Selangor,13,,,
2020-06-12,Terengganu,0,,,
2020-06-12,Kuala Lumpur,10,,,
2020-06-12,Labuan,0,,,
2020-06-12,Putrajaya,0,,,
2020-06-13,Johor,2,,,
2020-06-13,Kedah,0,,,
2020-06-13,Kelantan,0,,,
2020-06-13,Melaka,2,,,
2020-06-13,Negeri Sembilan,26,,,
2020-06-13,Pahang,2,,,
2020-06-13,Perak,1,,,
2020-06-13,Perlis,0,,,
2020-06-13,Penang,0,,,
2020-06-13,Sabah,2,,,
2020-06-13,Sarawak,0,,,
2020-06-13,Selangor,7,,,
2020-06-13,Terengganu,0,,,
2020-06-13,Kuala Lumpur,1,,,
2020-06-13,Labuan,0,,,
2020-06-13,Putrajaya,0,,,
2020-06-14,Johor,0,,,
2020-06-14,Kedah,0,,,
2020-06-14,Kelantan,0,,,
2020-06-14,Melaka,1,,,
2020-06-14,Negeri Sembilan,0,,,
2020-06-14,Pahang,0,,,
2020-06-14,Perak,0,,,
2020-06-14,Perlis,0,,,
2020-06-14,Penang,0,,,
2020-06-14,Sabah,0,,,
2020-06-14,Sarawak,1,,,
2020-06-14,Selangor,2,,,
2020-06-14,Terengganu,0,,,
2020-06-14,Kuala Lumpur,4,,,
2020-06-14,Labuan,0,,,
2020-06-14,Putrajaya,0,,,
2020-06-15,Johor,3,,,
2020-06-15,Kedah,0,,,
2020-06-15,Kelantan,0,,,
2020-06-15,Melaka,2,,,
2020-06-15,Negeri Sembilan,32,,,
2020-06-15,Pahang,0,,,
2020-06-15,Perak,0,,,
2020-06-15,Perlis,0,,,
2020-06-15,Penang,0,,,
2020-06-15,Sabah,1,,,
2020-06-15,Sarawak,0,,,
2020-06-15,Selangor,2,,,
2020-06-15,Terengganu,0,,,
2020-06-15,Kuala Lumpur,1,,,
2020-06-15,Labuan,0,,,
2020-06-15,Putrajaya,0,,,
2020-06-16,Johor,1,,,
2020-06-16,Kedah,0,,,
2020-06-16,Kelantan,0,,,
2020-06-16,Melaka,0,,,
2020-06-16,Negeri Sembilan,4,,,
2020-06-16,Pahang,0,,,
2020-06-16,Perak,0,,,
2020-06-16,Perlis,0,,,
2020-06-16,Penang,0,,,
2020-06-16,Sabah,0,,,
2020-06-16,Sarawak,3,,,
2020-06-16,Selangor,1,,,
2020-06-16,Terengganu,0,,,
2020-06-16,Kuala Lumpur,2,,,
2020-06-16,Labuan,0,,,
2020-06-16,Putrajaya,0,,,
2020-06-17,Johor,0,,,
2020-06-17,Kedah,0,,,
2020-06-17,Kelantan,0,,,
2020-06-17,Melaka,0,,,
2020-06-17,Negeri Sembilan,1,,,
2020-06-17,Pahang,0,,,
2020-06-17,Perak,0,,,
2020-06-17,Perlis,0,,,
2020-06-17,Penang,0,,,
2020-06-17,Sabah,2,,,
2020-06-17,Sarawak,1,,,
2020-06-17,Selangor,5,,,
2020-06-17,Terengganu,0,,,
2020-06-17,Kuala Lumpur,1,,,
2020-06-17,Labuan,0,,,
2020-06-17,Putrajaya,0,,,
2020-06-18,Johor,2,,,
2020-06-18,Kedah,0,,,
2020-06-18,Kelantan,0,,,
2020-06-18,Melaka,0,,,
2020-06-18,Negeri Sembilan,0,,,
2020-06-18,Pahang,0,,,
2020-06-18,Perak,1,,,
2020-06-18,Perlis,0,,,
2020-06-18,Penang,0,,,
2020-06-18,Sabah,1,,,
2020-06-18,Sarawak,4,,,
2020-06-18,Selangor,2,,,
2020-06-18,Terengganu,0,,,
2020-06-18,Kuala Lumpur,4,,,
2020-06-18,Labuan,0,,,
2020-06-18,Putrajaya,0,,,
2020-06-19,Johor,0,,,
2020-06-19,Kedah,0,,,
2020-06-19,Kelantan,0,,,
2020-06-19,Melaka,0,,,
2020-06-19,Negeri Sembilan,1,,,
2020-06-19,Pahang,0,,,
2020-06-19,Perak,0,,,
2020-06-19,Perlis,0,,,
2020-06-19,Penang,0,,,
2020-06-19,Sabah,0,,,
2020-06-19,Sarawak,1,,,
2020-06-19,Selangor,3,,,
2020-06-19,Terengganu,0,,,
2020-06-19,Kuala Lumpur,1,,,
2020-06-19,Labuan,0,,,
2020-06-19,Putrajaya,0,,,
2020-06-20,Johor,0,,,
2020-06-20,Kedah,0,,,
2020-06-20,Kelantan,0,,,
2020-06-20,Melaka,0,,,
2020-06-20,Negeri Sembilan,1,,,
2020-06-20,Pahang,0,,,
2020-06-20,Perak,0,,,
2020-06-20,Perlis,0,,,
2020-06-20,Penang,0,,,
2020-06-20,Sabah,1,,,
2020-06-20,Sarawak,0,,,
2020-06-20,Selangor,12,,,
2020-06-20,Terengganu,0,,,
2020-06-20,Kuala Lumpur,7,,,
2020-06-20,Labuan,0,,,
2020-06-20,Putrajaya,0,,,
2020-06-21,Johor,1,,,
2020-06-21,Kedah,0,,,
2020-06-21,Kelantan,0,,,
2020-06-21,Melaka,1,,,
2020-06-21,Negeri Sembilan,6,,,
2020-06-21,Pahang,0,,,
2020-06-21,Perak,0,,,
2020-06-21,Perlis,0,,,
2020-06-21,Penang,0,,,
2020-06-21,Sabah,1,,,
2020-06-21,Sarawak,3,,,
2020-06-21,Selangor,4,,,
2020-06-21,Terengganu,0,,,
2020-06-21,Kuala Lumpur,0,,,
2020-06-21,Labuan,0,,,
2020-06-21,Putrajaya,0,,,
2020-06-22,Johor,1,,,
2020-06-22,Kedah,0,,,
2020-06-22,Kelantan,0,,,
2020-06-22,Melaka,0,,,
2020-06-22,Negeri Sembilan,12,,,
2020-06-22,Pahang,0,,,
