date,state,cases_import,cases_new,cases_recovered
2021-06-08,Melaka,0,314,265.0
2021-06-08,Negeri Sembilan,0,505,430.0
2021-06-08,Pahang,0,157,219.0
2021-06-08,Perak,0,225,302.0
2021-06-08,Perlis,0,1,6.0
2021-06-08,Penang,0,185,228.0
2021-06-08,Sabah,0,350,315.0
2021-06-08,Sarawak,0,707,578.0
2021-06-08,Selangor,2,1524,2303.0
2021-06-08,Terengganu,0,106,400.0
2021-06-08,Kuala Lumpur,2,466,565.0
2021-06-08,Labuan,0,191,42.0
2021-06-08,Putrajaya,0,27,14.0
2021-06-09,Johor,1,468,537.0
2021-06-09,Kedah,0,135,399.0
2021-06-09,Kelantan,0,340,578.0
2021-06-09,Melaka,0,150,218.0
2021-06-09,Negeri Sembilan,4,507,422.0
2021-06-09,Pahang,0,232,170.0
2021-06-09,Perak,0,175,264.0
2021-06-09,Perlis,0,4,8.0
2021-06-09,Penang,0,194,390.0
2021-06-09,Sabah,0,232,274.0
2021-06-09,Sarawak,0,419,595.0
2021-06-09,Selangor,3,2291,2352.0
2021-06-09,Terengganu,0,171,214.0
2021-06-09,Kuala Lumpur,3,704,780.0
2021-06-09,Labuan,0,200,160.0
2021-06-09,Putrajaya,0,17,25.0
2021-06-10,Johor,1,524,632.0
2021-06-10,Kedah,0,309,138.0
2021-06-10,Kelantan,0,262,726.0
2021-06-10,Melaka,0,184,230.0
2021-06-10,Negeri Sembilan,0,593,269.0
2021-06-10,Pahang,0,112,287.0
2021-06-10,Perak,0,143,229.0
2021-06-10,Perlis,0,3,2.0
2021-06-10,Penang,0,166,363.0
2021-06-10,Sabah,0,233,212.0
2021-06-10,Sarawak,0,631,702.0
2021-06-10,Selangor,4,1510,2502.0
2021-06-10,Terengganu,0,108,278.0
2021-06-10,Kuala Lumpur,3,769,588.0
2021-06-10,Labuan,0,106,149.0
2021-06-10,Putrajaya,0,18,18.0
2021-06-11,Johor,0,426,687.0
2021-06-11,Kedah,0,161,583.0
2021-06-11,Kelantan,0,248,614.0
2021-06-11,Melaka,0,170,373.0
2021-06-11,Negeri Sembilan,0,685,565.0
2021-06-11,Pahang,0,89,272.0
2021-06-11,Perak,0,161,248.0
2021-06-11,Perlis,0,2,9.0
2021-06-11,Penang,0,205,334.0
2021-06-11,Sabah,0,309,234.0
2021-06-11,Sarawak,0,699,640.0
2021-06-11,Selangor,4,2558,2133.0
2021-06-11,Terengganu,0,66,127.0
2021-06-11,Kuala Lumpur,0,884,812.0
2021-06-11,Labuan,0,176,83.0
2021-06-11,Putrajaya,0,10,35.0
2021-06-12,Johor,1,504,394.0
2021-06-12,Kedah,0,171,263.0
2021-06-12,Kelantan,0,337,574.0
2021-06-12,Melaka,0,178,335.0
2021-06-12,Negeri Sembilan,0,618,848.0
2021-06-12,Pahang,0,121,213.0
2021-06-12,Perak,0,218,381.0
2021-06-12,Perlis,0,5,9.0
2021-06-12,Penang,0,198,549.0
2021-06-12,Sabah,0,378,210.0
2021-06-12,Sarawak,0,569,473.0
2021-06-12,Selangor,1,1582,2720.0
2021-06-12,Terengganu,0,82,382.0
2021-06-12,Kuala Lumpur,4,559,757.0
2021-06-12,Labuan,0,250,208.0
2021-06-12,Putrajaya,0,23,18.0
2021-06-13,Johor,0,363,433.0
2021-06-13,Kedah,0,301,305.0
2021-06-13,Kelantan,0,179,1378.0
2021-06-13,Melaka,0,145,191.0
2021-06-13,Negeri Sembilan,0,331,528.0
2021-06-13,Pahang,0,78,335.0
2021-06-13,Perak,0,121,246.0
2021-06-13,Perlis,0,5,7.0
2021-06-13,Penang,0,256,185.0
2021-06-13,Sabah,0,335,329.0
2021-06-13,Sarawak,2,544,709.0
2021-06-13,Selangor,1,1973,2458.0
2021-06-13,Terengganu,0,46,346.0
2021-06-13,Kuala Lumpur,1,462,612.0
2021-06-13,Labuan,1,158,86.0
2021-06-13,Putrajaya,0,7,15.0
2021-06-14,Johor,2,430,466.0
2021-06-14,Kedah,0,199,204.0
2021-06-14,Kelantan,0,214,297.0
2021-06-14,Melaka,0,119,365.0
2021-06-14,Negeri Sembilan,2,323,347.0
2021-06-14,Pahang,0,61,201.0
2021-06-14,Perak,0,136,202.0
2021-06-14,Perlis,0,1,8.0
2021-06-14,Penang,0,214,545.0
2021-06-14,Sabah,0,273,390.0
2021-06-14,Sarawak,0,744,568.0
2021-06-14,Selangor,0,1523,2192.0
2021-06-14,Terengganu,0,86,180.0
2021-06-14,Kuala Lumpur,2,503,419.0
2021-06-14,Labuan,0,113,179.0
2021-06-14,Putrajaya,0,10,25.0
2021-06-15,Johor,0,366,371.0
2021-06-15,Kedah,0,252,359.0
2021-06-15,Kelantan,0,245,237.0
2021-06-15,Melaka,0,155,436.0
2021-06-15,Negeri Sembilan,0,396,353.0
2021-06-15,Pahang,0,32,238.0
2021-06-15,Perak,0,68,258.0
2021-06-15,Perlis,0,1,3.0
2021-06-15,Penang,0,124,313.0
2021-06-15,Sabah,0,230,289.0
2021-06-15,Sarawak,1,718,755.0
2021-06-15,Selangor,2,1996,2063.0
2021-06-15,Terengganu,0,43,195.0
2021-06-15,Kuala Lumpur,3,650,769.0
2021-06-15,Labuan,0,138,169.0
2021-06-15,Putrajaya,0,5,23.0
2021-06-16,Johor,0,392,598.0
2021-06-16,Kedah,0,228,213.0
2021-06-16,Kelantan,0,230,317.0
2021-06-16,Melaka,0,152,282.0
2021-06-16,Negeri Sembilan,0,607,636.0
2021-06-16,Pahang,0,57,396.0
2021-06-16,Perak,0,66,308.0
2021-06-16,Perlis,0,8,4.0
2021-06-16,Penang,0,99,245.0
2021-06-16,Sabah,0,184,225.0
2021-06-16,Sarawak,0,570,614.0
2021-06-16,Selangor,0,1914,2418.0
2021-06-16,Terengganu,0,56,137.0
2021-06-16,Kuala Lumpur,3,480,682.0
2021-06-16,Labuan,0,101,162.0
2021-06-16,Putrajaya,0,6,3.0
2021-06-17,Johor,0,449,703.0
2021-06-17,Kedah,0,197,258.0
2021-06-17,Kelantan,0,154,483.0
2021-06-17,Melaka,0,184,310.0
2021-06-17,Negeri Sembilan,0,1086,390.0
2021-06-17,Pahang,0,54,132.0
2021-06-17,Perak,0,30,165.0
2021-06-17,Perlis,0,0,0.0
2021-06-17,Penang,0,97,273.0
2021-06-17,Sabah,0,248,350.0
2021-06-17,Sarawak,0,559,541.0
2021-06-17,Selangor,1,1858,2869.0
2021-06-17,Terengganu,0,77,117.0
2021-06-17,Kuala Lumpur,2,641,799.0
2021-06-17,Labuan,0,97,110.0
2021-06-17,Putrajaya,0,7,30.0
2021-06-18,Johor,0,592,427.0
2021-06-18,Kedah,0,159,166.0
2021-06-18,Kelantan,0,200,251.0
2021-06-18,Melaka,0,223,222.0
2021-06-18,Negeri Sembilan,0,870,668.0
2021-06-18,Pahang,0,79,146.0
2021-06-18,Perak,0,357,128.0
2021-06-18,Perlis,0,2,6.0
2021-06-18,Penang,0,122,148.0
2021-06-18,Sabah,0,199,253.0
2021-06-18,Sarawak,0,536,775.0
2021-06-18,Selangor,0,2095,2601.0
2021-06-18,Terengganu,0,32,81.0
2021-06-18,Kuala Lumpur,5,816,824.0
2021-06-18,Labuan,0,152,150.0
2021-06-18,Putrajaya,0,6,15.0
2021-06-19,Johor,0,498,373.0
2021-06-19,Kedah,0,204,196.0
2021-06-19,Kelantan,0,223,326.0
2021-06-19,Melaka,0,134,201.0
2021-06-19,Negeri Sembilan,0,770,748.0
2021-06-19,Pahang,0,56,212.0
2021-06-19,Perak,0,245,172.0
2021-06-19,Perlis,0,0,1.0
2021-06-19,Penang,0,167,76.0
2021-06-19,Sabah,0,201,378.0
2021-06-19,Sarawak,0,569,663.0
2021-06-19,Selangor,1,2111,2476.0
2021-06-19,Terengganu,0,62,82.0
2021-06-19,Kuala Lumpur,0,483,695.0
2021-06-19,Labuan,0,185,305.0
2021-06-19,Putrajaya,0,3,14.0
2021-06-20,Johor,0,627,539.0
2021-06-20,Kedah,0,170,153.0
2021-06-20,Kelantan,0,167,274.0
2021-06-20,Melaka,0,183,202.0
2021-06-20,Negeri Sembilan,0,693,544.0
2021-06-20,Pahang,0,77,184.0
2021-06-20,Perak,0,205,126.0
2021-06-20,Perlis,0,2,3.0
2021-06-20,Penang,0,114,132.0
2021-06-20,Sabah,0,163,245.0
2021-06-20,Sarawak,3,661,617.0
2021-06-20,Selangor,4,1680,2190.0
2021-06-20,Terengganu,0,12,82.0
2021-06-20,Kuala Lumpur,0,379,434.0
2021-06-20,Labuan,0,156,191.0
2021-06-20,Putrajaya,0,4,25.0
2021-06-21,Johor,6,314,314.0
2021-06-21,Kedah,0,182,175.0
2021-06-21,Kelantan,0,219,294.0
2021-06-21,Melaka,0,205,291.0
2021-06-21,Negeri Sembilan,0,437,571.0
2021-06-21,Pahang,0,50,167.0
2021-06-21,Perak,0,453,250.0
2021-06-21,Perlis,0,0,2.0
2021-06-21,Penang,0,84,168.0
2021-06-21,Sabah,0,166,260.0
2021-06-21,Sarawak,2,682,545.0
2021-06-21,Selangor,0,1346,1631.0
2021-06-21,Terengganu,0,18,63.0
2021-06-21,Kuala Lumpur,0,310,451.0
2021-06-21,Labuan,0,130,242.0
2021-06-21,Putrajaya,0,15,15.0
2021-06-22,Johor,0,239,453.0
2021-06-22,Kedah,0,142,179.0
2021-06-22,Kelantan,0,165,221.0
2021-06-22,Melaka,0,167,530.0
2021-06-22,Negeri Sembilan,0,585,508.0
2021-06-22,Pahang,0,131,128.0
2021-06-22,Perak,0,68,128.0
2021-06-22,Perlis,0,2,1.0
2021-06-22,Penang,0,195,436.0
2021-06-22,Sabah,0,193,319.0
2021-06-22,Sarawak,0,507,756.0
2021-06-22,Selangor,1,1566,1231.0
2021-06-22,Terengganu,0,37,104.0
2021-06-22,Kuala Lumpur,1,635,387.0
2021-06-22,Labuan,0,104,168.0
2021-06-22,Putrajaya,0,7,8.0
2021-06-23,Johor,1,282,427.0
2021-06-23,Kedah,0,189,197.0
2021-06-23,Kelantan,0,81,308.0
2021-06-23,Melaka,0,180,67.0
2021-06-23,Negeri Sembilan,0,677,526.0
2021-06-23,Pahang,0,245,84.0
2021-06-23,Perak,0,75,67.0
2021-06-23,Perlis,0,1,5.0
2021-06-23,Penang,0,159,99.0
2021-06-23,Sabah,0,129,337.0
2021-06-23,Sarawak,0,577,709.0
2021-06-23,Selangor,6,2001,2525.0
2021-06-23,Terengganu,0,27,62.0
2021-06-23,Kuala Lumpur,0,531,770.0
2021-06-23,Labuan,0,77,174.0
2021-06-23,Putrajaya,0,13,15.0
2021-06-24,Johor,0,346,512.0
2021-06-24,Kedah,0,271,243.0
2021-06-24,Kelantan,0,135,263.0
2021-06-24,Melaka,0,247,175.0
2021-06-24,Negeri Sembilan,0,781,517.0
2021-06-24,Pahang,0,162,85.0
2021-06-24,Perak,0,120,96.0
2021-06-24,Perlis,0,5,3.0
2021-06-24,Penang,0,108,143.0
2021-06-24,Sabah,0,203,220.0
2021-06-24,Sarawak,0,581,556.0
2021-06-24,Selangor,2,2072,1673.0
2021-06-24,Terengganu,0,29,54.0
2021-06-24,Kuala Lumpur,6,552,698.0
2021-06-24,Labuan,0,212,165.0
2021-06-24,Putrajaya,0,17,8.0
2021-06-25,Johor,0,196,405.0
2021-06-25,Kedah,0,186,222.0
2021-06-25,Kelantan,0,98,194.0
2021-06-25,Melaka,0,223,69.0
2021-06-25,Negeri Sembilan,0,658,733.0
2021-06-25,Pahang,0,139,71.0
2021-06-25,Perak,0,72,219.0
2021-06-25,Perlis,0,0,5.0
2021-06-25,Penang,0,270,214.0
2021-06-25,Sabah,0,156,273.0
2021-06-25,Sarawak,0,673,710.0
2021-06-25,Selangor,21,2187,2585.0
2021-06-25,Terengganu,0,46,60.0
2021-06-25,Kuala Lumpur,11,771,872.0
2021-06-25,Labuan,0,123,136.0
2021-06-25,Putrajaya,0,14,7.0
2021-06-26,Johor,0,329,448.0
2021-06-26,Kedah,0,186,190.0
2021-06-26,Kelantan,0,103,210.0
2021-06-26,Melaka,0,355,96.0
2021-06-26,Negeri Sembilan,0,741,660.0
2021-06-26,Pahang,0,220,32.0
2021-06-26,Perak,0,137,273.0
2021-06-26,Perlis,0,4,5.0
2021-06-26,Penang,0,160,43.0
2021-06-26,Sabah,0,189,142.0
2021-06-26,Sarawak,1,491,597.0
2021-06-26,Selangor,3,2108,1748.0
2021-06-26,Terengganu,0,29,38.0
2021-06-26,Kuala Lumpur,6,628,537.0
2021-06-26,Labuan,0,99,160.0
2021-06-26,Putrajaya,0,24,14.0
2021-06-27,Johor,0,312,354.0
2021-06-27,Kedah,0,129,217.0
2021-06-27,Kelantan,0,133,169.0
2021-06-27,Melaka,0,380,134.0
2021-06-27,Negeri Sembilan,0,501,392.0
2021-06-27,Pahang,0,118,31.0
2021-06-27,Perak,0,229,70.0
2021-06-27,Perlis,0,0,0.0
2021-06-27,Penang,0,138,208.0
2021-06-27,Sabah,0,190,152.0
2021-06-27,Sarawak,0,513,477.0
2021-06-27,Selangor,1,2212,1957.0
2021-06-27,Terengganu,0,16,52.0
2021-06-27,Kuala Lumpur,2,628,467.0
2021-06-27,Labuan,0,83,93.0
2021-06-27,Putrajaya,0,4,4.0
2021-06-28,Johor,1,243,414.0
2021-06-28,Kedah,0,194,175.0
2021-06-28,Kelantan,0,101,185.0
2021-06-28,Melaka,0,183,161.0
2021-06-28,Negeri Sembilan,0,629,405.0
2021-06-28,Pahang,2,111,4.0
2021-06-28,Perak,0,400,206.0
2021-06-28,Perlis,0,5,0.0
2021-06-28,Penang,0,88,132.0
2021-06-28,Sabah,0,258,168.0
2021-06-28,Sarawak,4,409,686.0
2021-06-28,Selangor,0,1989,1506.0
2021-06-28,Terengganu,0,23,23.0
2021-06-28,Kuala Lumpur,0,469,494.0
2021-06-28,Labuan,0,108,171.0
2021-06-28,Putrajaya,0,8,14.0
2021-06-29,Johor,0,271,304.0
2021-06-29,Kedah,0,284,209.0
2021-06-29,Kelantan,0,131,175.0
2021-06-29,Melaka,0,252,125.0
2021-06-29,Negeri Sembilan,0,700,462.0
2021-06-29,Pahang,0,250,12.0
2021-06-29,Perak,0,184,118.0
2021-06-29,Perlis,0,0,3.0
2021-06-29,Penang,0,115,109.0
2021-06-29,Sabah,0,178,219.0
2021-06-29,Sarawak,0,242,714.0
2021-06-29,Selangor,12,2299,2039.0
2021-06-29,Terengganu,0,21,21.0
2021-06-29,Kuala Lumpur,2,1361,586.0
2021-06-29,Labuan,0,117,192.0
2021-06-29,Putrajaya,0,32,10.0
2021-06-30,Johor,0,299,391.0
2021-06-30,Kedah,0,226,169.0
2021-06-30,Kelantan,0,159,177.0
2021-06-30,Melaka,0,223,65.0
2021-06-30,Negeri Sembilan,0,644,630.0
2021-06-30,Pahang,0,210,71.0
2021-06-30,Perak,0,137,210.0
2021-06-30,Perlis,0,5,4.0
2021-06-30,Penang,0,131,143.0
2021-06-30,Sabah,0,242,186.0
2021-06-30,Sarawak,0,376,539.0
2021-06-30,Selangor,9,2836,1707.0
2021-06-30,Terengganu,0,20,41.0
2021-06-30,Kuala Lumpur,7,625,547.0
2021-06-30,Labuan,0,132,46.0
2021-06-30,Putrajaya,0,11,3.0
2021-07-01,Johor,1,270,361.0
2021-07-01,Kedah,0,250,186.0
2021-07-01,Kelantan,0,108,208.0
2021-07-01,Melaka,0,311,317.0
2021-07-01,Negeri Sembilan,0,692,883.0
2021-07-01,Pahang,0,195,19.0
2021-07-01,Perak,0,149,98.0
2021-07-01,Perlis,0,1,0.0
2021-07-01,Penang,0,174,104.0
2021-07-01,Sabah,0,232,188.0
2021-07-01,Sarawak,2,544,587.0
2021-07-01,Selangor,2,2885,1829.0
2021-07-01,Terengganu,0,50,32.0
2021-07-01,Kuala Lumpur,0,988,701.0
2021-07-01,Labuan,0,129,56.0
2021-07-01,Putrajaya,0,10,11.0
2021-07-02,Johor,0,517,584.0
2021-07-02,Kedah,0,257,201.0
2021-07-02,Kelantan,0,129,87.0
2021-07-02,Melaka,0,202,214.0
2021-07-02,Negeri Sembilan,1,606,1009.0
2021-07-02,Pahang,0,329,68.0
2021-07-02,Perak,0,182,118.0
2021-07-02,Perlis,0,0,1.0
2021-07-02,Penang,0,351,202.0
2021-07-02,Sabah,0,230,165.0
2021-07-02,Sarawak,0,440,534.0
2021-07-02,Selangor,1,2907,2037.0
2021-07-02,Terengganu,0,44,14.0
2021-07-02,Kuala Lumpur,1,637,889.0
2021-07-02,Labuan,0,131,136.0
2021-07-02,Putrajaya,0,20,19.0
2021-07-03,Johor,2,414,497.0
2021-07-03,Kedah,0,145,226.0
2021-07-03,Kelantan,0,89,153.0
2021-07-03,Melaka,0,345,99.0
2021-07-03,Negeri Sembilan,0,699,751.0
2021-07-03,Pahang,0,200,77.0
2021-07-03,Perak,0,101,90.0
2021-07-03,Perlis,0,2,1.0
2021-07-03,Penang,0,142,4.0
2021-07-03,Sabah,0,322,148.0
2021-07-03,Sarawak,0,361,667.0
2021-07-03,Selangor,2,3047,2222.0
2021-07-03,Terengganu,0,51,38.0
2021-07-03,Kuala Lumpur,7,616,512.0
2021-07-03,Labuan,0,108,184.0
2021-07-03,Putrajaya,0,16,8.0
2021-07-04,Johor,1,500,558.0
2021-07-04,Kedah,0,332,168.0
2021-07-04,Kelantan,0,124,89.0
2021-07-04,Melaka,0,290,151.0
2021-07-04,Negeri Sembilan,0,531,686.0
2021-07-04,Pahang,0,95,99.0
2021-07-04,Perak,0,384,214.0
2021-07-04,Perlis,0,0,3.0
2021-07-04,Penang,0,173,308.0
2021-07-04,Sabah,0,228,120.0
2021-07-04,Sarawak,0,365,501.0
2021-07-04,Selangor,0,2262,1635.0
2021-07-04,Terengganu,0,54,31.0
2021-07-04,Kuala Lumpur,19,616,523.0
2021-07-04,Labuan,0,75,173.0
2021-07-04,Putrajaya,0,16,12.0
2021-07-05,Johor,1,324,229.0
2021-07-05,Kedah,0,273,170.0
2021-07-05,Kelantan,0,114,146.0
2021-07-05,Melaka,0,206,135.0
2021-07-05,Negeri Sembilan,0,523,559.0
2021-07-05,Pahang,0,312,162.0
2021-07-05,Perak,0,249,271.0
2021-07-05,Perlis,0,0,2.0
2021-07-05,Penang,2,157,81.0
2021-07-05,Sabah,0,263,232.0
2021-07-05,Sarawak,2,424,410.0
2021-07-05,Selangor,2,2610,1687.0
2021-07-05,Terengganu,0,17,9.0
2021-07-05,Kuala Lumpur,19,819,318.0
2021-07-05,Labuan,0,71,107.0
2021-07-05,Putrajaya,0,25,14.0
2021-07-06,Johor,3,313,199.0
2021-07-06,Kedah,0,337,148.0
2021-07-06,Kelantan,0,118,117.0
2021-07-06,Melaka,0,230,68.0
2021-07-06,Negeri Sembilan,0,698,626.0
2021-07-06,Pahang,0,180,112.0
2021-07-06,Perak,0,94,178.0
2021-07-06,Perlis,0,2,3.0
2021-07-06,Penang,0,185,223.0
2021-07-06,Sabah,0,225,200.0
2021-07-06,Sarawak,0,286,482.0
2021-07-06,Selangor,1,3260,1682.0
2021-07-06,Terengganu,0,61,29.0
2021-07-06,Kuala Lumpur,7,1550,597.0
2021-07-06,Labuan,0,82,120.0
2021-07-06,Putrajaya,0,33,13.0
2021-07-07,Johor,0,224,242.0
2021-07-07,Kedah,0,198,180.0
2021-07-07,Kelantan,0,123,128.0
2021-07-07,Melaka,0,358,105.0
2021-07-07,Negeri Sembilan,0,788,642.0
2021-07-07,Pahang,0,258,145.0
2021-07-07,Perak,0,187,310.0
2021-07-07,Perlis,0,2,5.0
2021-07-07,Penang,0,140,110.0
2021-07-07,Sabah,0,244,227.0
2021-07-07,Sarawak,1,289,375.0
2021-07-07,Selangor,5,3119,1755.0
2021-07-07,Terengganu,0,43,35.0
2021-07-07,Kuala Lumpur,20,1005,440.0
2021-07-07,Labuan,0,93,160.0
2021-07-07,Putrajaya,0,26,4.0
2021-07-08,Johor,0,336,351.0
2021-07-08,Kedah,0,360,206.0
2021-07-08,Kelantan,0,135,152.0
2021-07-08,Melaka,0,183,194.0
2021-07-08,Negeri Sembilan,1,897,798.0
2021-07-08,Pahang,0,152,117.0
2021-07-08,Perak,0,543,158.0
2021-07-08,Perlis,0,1,3.0
2021-07-08,Penang,2,237,178.0
2021-07-08,Sabah,0,279,203.0
2021-07-08,Sarawak,2,281,474.0
2021-07-08,Selangor,1,4152,2224.0
2021-07-08,Terengganu,0,68,38.0
2021-07-08,Kuala Lumpur,4,1133,578.0
2021-07-08,Labuan,0,64,118.0
2021-07-08,Putrajaya,0,47,10.0
2021-07-09,Johor,2,315,226.0
2021-07-09,Kedah,0,417,222.0
2021-07-09,Kelantan,3,151,133.0
2021-07-09,Melaka,0,222,350.0
2021-07-09,Negeri Sembilan,0,899,618.0
2021-07-09,Pahang,0,214,181.0
2021-07-09,Perak,1,241,153.0
2021-07-09,Perlis,0,1,4.0
2021-07-09,Penang,0,142,192.0
2021-07-09,Sabah,0,323,230.0
2021-07-09,Sarawak,0,406,444.0
2021-07-09,Selangor,1,4400,2062.0
2021-07-09,Terengganu,0,82,42.0
2021-07-09,Kuala Lumpur,0,1271,739.0
2021-07-09,Labuan,0,80,104.0
2021-07-09,Putrajaya,0,16,13.0
2021-07-10,Johor,0,399,249.0
2021-07-10,Kedah,0,364,234.0
2021-07-10,Kelantan,0,89,131.0
2021-07-10,Melaka,0,835,791.0
2021-07-10,Negeri Sembilan,0,638,726.0
2021-07-10,Pahang,0,247,226.0
2021-07-10,Perak,0,145,162.0
2021-07-10,Perlis,0,4,0.0
2021-07-10,Penang,4,180,40.0
2021-07-10,Sabah,0,251,136.0
2021-07-10,Sarawak,0,352,488.0
2021-07-10,Selangor,5,4277,1970.0
2021-07-10,Terengganu,0,50,32.0
2021-07-10,Kuala Lumpur,2,1398,573.0
2021-07-10,Labuan,0,85,134.0
2021-07-10,Putrajaya,0,39,18.0
2021-07-11,Johor,0,392,347.0
2021-07-11,Kedah,0,382,283.0
2021-07-11,Kelantan,0,150,103.0
2021-07-11,Melaka,0,278,245.0
2021-07-11,Negeri Sembilan,0,541,496.0
2021-07-11,Pahang,0,300,105.0
2021-07-11,Perak,0,207,120.0
2021-07-11,Perlis,0,1,3.0
2021-07-11,Penang,0,243,246.0
2021-07-11,Sabah,0,271,246.0
2021-07-11,Sarawak,4,270,368.0
2021-07-11,Selangor,0,4682,1965.0
2021-07-11,Terengganu,0,38,23.0
2021-07-11,Kuala Lumpur,14,1247,534.0
2021-07-11,Labuan,0,54,90.0
2021-07-11,Putrajaya,0,49,20.0
2021-07-12,Johor,0,407,234.0
2021-07-12,Kedah,0,415,154.0
2021-07-12,Kelantan,0,133,103.0
2021-07-12,Melaka,0,411,136.0
2021-07-12,Negeri Sembilan,2,794,610.0
2021-07-12,Pahang,0,314,128.0
2021-07-12,Perak,0,168,349.0
2021-07-12,Perlis,0,0,0.0
2021-07-12,Penang,0,231,266.0
2021-07-12,Sabah,0,298,306.0
2021-07-12,Sarawak,0,235,360.0
2021-07-12,Selangor,18,4308,1772.0
2021-07-12,Terengganu,0,140,38.0
2021-07-12,Kuala Lumpur,20,609,441.0
2021-07-12,Labuan,0,66,124.0
2021-07-12,Putrajaya,0,45,20.0
2021-07-13,Johor,0,406,222.0
2021-07-13,Kedah,0,497,262.0
2021-07-13,Kelantan,0,211,101.0
2021-07-13,Melaka,0,323,99.0
2021-07-13,Negeri Sembilan,2,1033,803.0
2021-07-13,Pahang,0,321,328.0
2021-07-13,Perak,0,329,247.0
2021-07-13,Perlis,0,0,4.0
2021-07-13,Penang,2,234,122.0
2021-07-13,Sabah,0,239,244.0
2021-07-13,Sarawak,0,472,260.0
2021-07-13,Selangor,6,5263,1994.0
2021-07-13,Terengganu,0,93,49.0
2021-07-13,Kuala Lumpur,17,1521,1131.0
2021-07-13,Labuan,0,60,103.0
2021-07-13,Putrajaya,0,77,21.0
2021-07-14,Johor,5,396,316.0
2021-07-14,Kedah,0,504,121.0
2021-07-14,Kelantan,0,236,129.0
2021-07-14,Melaka,0,526,794.0
2021-07-14,Negeri Sembilan,1,1537,575.0
2021-07-14,Pahang,0,400,343.0
2021-07-14,Perak,0,164,176.0
2021-07-14,Perlis,0,3,0.0
2021-07-14,Penang,0,210,145.0
2021-07-14,Sabah,1,286,303.0
2021-07-14,Sarawak,0,289,291.0
2021-07-14,Selangor,7,5051,2433.0
2021-07-14,Terengganu,0,189,62.0
2021-07-14,Kuala Lumpur,12,1749,539.0
2021-07-14,Labuan,0,38,134.0
2021-07-14,Putrajaya,0,40,16.0
2021-07-15,Johor,0,599,307.0
2021-07-15,Kedah,0,695,262.0
2021-07-15,Kelantan,0,255,108.0
2021-07-15,Melaka,0,484,183.0
2021-07-15,Negeri Sembilan,1,1603,575.0
2021-07-15,Pahang,0,222,220.0
2021-07-15,Perak,0,344,98.0
2021-07-15,Perlis,0,3,0.0
2021-07-15,Penang,0,509,230.0
2021-07-15,Sabah,0,370,207.0
2021-07-15,Sarawak,0,363,462.0
2021-07-15,Selangor,7,6120,2416.0
2021-07-15,Terengganu,0,70,39.0
2021-07-15,Kuala Lumpur,5,1499,886.0
2021-07-15,Labuan,0,26,98.0
2021-07-15,Putrajaya,0,53,4.0
2021-07-16,Johor,2,609,473.0
2021-07-16,Kedah,0,458,400.0
2021-07-16,Kelantan,0,225,101.0
2021-07-16,Melaka,0,575,345.0
2021-07-16,Negeri Sembilan,0,1619,568.0
2021-07-16,Pahang,0,382,366.0
2021-07-16,Perak,0,299,352.0
2021-07-16,Perlis,0,7,1.0
2021-07-16,Penang,0,376,153.0
2021-07-16,Sabah,0,326,344.0
2021-07-16,Sarawak,0,423,331.0
2021-07-16,Selangor,2,5512,2472.0
2021-07-16,Terengganu,0,102,47.0
2021-07-16,Kuala Lumpur,12,1542,556.0
2021-07-16,Labuan,0,24,222.0
2021-07-16,Putrajaya,0,62,11.0
2021-07-17,Johor,0,625,430.0
2021-07-17,Kedah,0,701,323.0
2021-07-17,Kelantan,0,211,113.0
2021-07-17,Melaka,0,569,215.0
2021-07-17,Negeri Sembilan,0,1280,842.0
2021-07-17,Pahang,0,317,223.0
2021-07-17,Perak,0,428,162.0
2021-07-17,Perlis,0,1,0.0
2021-07-17,Penang,0,396,207.0
2021-07-17,Sabah,0,647,238.0
2021-07-17,Sarawak,0,388,357.0
2021-07-17,Selangor,4,4985,2793.0
2021-07-17,Terengganu,0,177,81.0
2021-07-17,Kuala Lumpur,15,1740,571.0
2021-07-17,Labuan,0,22,64.0
2021-07-17,Putrajaya,0,41,10.0
2021-07-18,Johor,1,808,499.0
2021-07-18,Kedah,0,696,320.0
2021-07-18,Kelantan,0,146,108.0
2021-07-18,Melaka,0,289,123.0
2021-07-18,Negeri Sembilan,0,771,570.0
2021-07-18,Pahang,0,369,194.0
2021-07-18,Perak,0,407,487.0
2021-07-18,Perlis,0,5,0.0
2021-07-18,Penang,0,295,18.0
2021-07-18,Sabah,0,666,236.0
2021-07-18,Sarawak,0,261,426.0
2021-07-18,Selangor,2,4828,2113.0
2021-07-18,Terengganu,0,123,33.0
2021-07-18,Kuala Lumpur,9,945,556.0
2021-07-18,Labuan,0,50,83.0
2021-07-18,Putrajaya,0,51,12.0
2021-07-19,Johor,4,876,313.0
2021-07-19,Kedah,0,705,415.0
2021-07-19,Kelantan,0,170,153.0
2021-07-19,Melaka,0,474,161.0
2021-07-19,Negeri Sembilan,0,1340,614.0
2021-07-19,Pahang,0,475,250.0
2021-07-19,Perak,0,324,251.0
2021-07-19,Perlis,0,1,1.0
2021-07-19,Penang,0,426,399.0
2021-07-19,Sabah,0,651,231.0
2021-07-19,Sarawak,0,301,330.0
2021-07-19,Selangor,40,4404,2379.0
2021-07-19,Terengganu,0,144,125.0
2021-07-19,Kuala Lumpur,4,609,743.0
2021-07-19,Labuan,0,24,54.0
